company,adjusted,code,industry,type,area,总人口,财政总收入,人均财政收入,地区编号
义乌市绿优苗木场,义乌市绿优苗木场,1626,2,E,佛堂,183241,41916,2287,3
义乌市尚阳花木种植场,义乌市尚阳花木种植场,1627,2,E,城区,963993,407261,4224,1
义乌市佛堂镇倍磊二村村民委员会,义乌市佛堂镇倍磊二村村民委员会,1628,96,P,佛堂,183241,41916,2287,3
义乌市艺成印刷有限公司,义乌市艺成印刷有限公司,1629,23,E,城西,77863,15500,1990,6
义乌市月蕊塑料制品商行,义乌市月蕊塑料制品商行,1630,52,E,城区,963993,407261,4224,1
义乌市扶西箱包有限公司,义乌市扶西箱包有限公司,1631,34,E,城区,963993,407261,4224,1
义乌市伊丹奴服饰有限公司,义乌市伊丹奴服饰有限公司,1632,18,E,城区,963993,407261,4224,1
义乌市蝶恋花园林绿化工程有限公司,义乌市蝶恋花园林绿化工程有限公司,1633,78,E,城区,963993,407261,4224,1
浙江义乌宝德彩印有限公司,浙江义乌宝德彩印有限公司,1634,23,E,城区,963993,407261,4224,1
义乌市远通印刷厂,义乌市远通印刷厂,1635,23,E,城区,963993,407261,4224,1
义乌市三富针织有限公司,义乌市三富针织有限公司,1636,17,E,赤岸,37099,10261,2765,4
义乌市大陈镇楂林二村民委员会,义乌市大陈镇楂林二村民委员会,1637,96,P,大陈,74382,19294,2593,9
义乌市挚天手套有限公司,义乌市挚天手套有限公司,1638,17,E,上溪,85759,12835,1496,7
义乌市第二建筑工程公司,义乌市第二建筑工程公司,1639,47,E,佛堂,183241,41916,2287,3
义乌市南方房地产开发公司,义乌市南方房地产开发公司,1640,70,E,佛堂,183241,41916,2287,3
义乌市于飞彩印厂,义乌市于飞彩印厂,1641,23,E,廿三里,107054,20514,1916,10
义乌至诚税务师事务所有限责任公司,义乌至诚税务师事务所有限责任公司,1642,51,E,城区,963993,407261,4224,1
浙江兆林实业有限公司,浙江兆林实业有限公司,1643,18,E,大陈,74382,19294,2593,9
义乌飞马缝纫设备有限公司,义乌飞马缝纫设备有限公司,1644,51,E,城区,963993,407261,4224,1
义乌市东河星河塑料制品厂,义乌市东河星河塑料制品厂,1645,29,E,城西,77863,15500,1990,6
义乌市非特针织有限公司,义乌市非特针织有限公司,1646,17,E,佛堂,183241,41916,2287,3
义乌市福瑞针织有限公司,义乌市福瑞针织有限公司,1647,17,E,苏溪,75395,16588,2200,8
义乌绍腾贸易有限公司,义乌绍腾贸易有限公司,1648,51,E,城区,963993,407261,4224,1
义乌九通建设有限公司,义乌九通建设有限公司,1649,47,E,城区,963993,407261,4224,1
义乌市倍磊思悦彩印包装厂,义乌市倍磊思悦彩印包装厂,1650,23,E,佛堂,183241,41916,2287,3
义乌市舜浩工艺品有限公司,义乌市舜浩工艺品有限公司,1651,51,E,城区,963993,407261,4224,1
义乌市汇通电力设备有限公司,义乌市汇通电力设备有限公司,1652,38,E,城区,963993,407261,4224,1
义乌市彩旭服装辅料厂,义乌市彩旭服装辅料厂,1653,18,E,廿三里,107054,20514,1916,10
义乌市鼎亨化纤有限公司,义乌市鼎亨化纤有限公司,1654,17,E,苏溪,75395,16588,2200,8
浙江永倩服饰有限公司,浙江永倩服饰有限公司,1655,18,E,廿三里,107054,20514,1916,10
义乌市大胜橡塑制品有限公司,义乌市大胜橡塑制品有限公司,1656,29,E,佛堂,183241,41916,2287,3
义乌市无畏橡塑制品厂,义乌市无畏橡塑制品厂,1657,29,E,赤岸,37099,10261,2765,4
义乌市中林义园林绿化工程有限公司,义乌市中林义园林绿化工程有限公司,1658,78,E,城区,963993,407261,4224,1
浙江省义乌市绣篁农庄（普通合伙）,浙江省义乌市绣篁农庄（普通合伙）,1659,1,E,义亭,88854,20426,2298,5
浙江义乌工业园区农村财会代理中心,浙江义乌工业园区农村财会代理中心,1660,72,P,苏溪,75395,16588,2200,8
义乌市潮水山庄,义乌市潮水山庄,1661,1,E,城西,77863,15500,1990,6
义乌市佛堂镇倍磊埠头村民委员会,义乌市佛堂镇倍磊埠头村民委员会,1662,96,P,佛堂,183241,41916,2287,3
义乌市上溪镇五塘村民委员会,义乌市上溪镇五塘村民委员会,1663,96,P,上溪,85759,12835,1496,7
义乌市苏溪镇上西陶村民委员会,义乌市苏溪镇上西陶村民委员会,1664,96,P,苏溪,75395,16588,2200,8
义乌市苏溪镇下屋村民委员会,义乌市苏溪镇下屋村民委员会,1665,96,P,苏溪,75395,16588,2200,8
浙江湘香食品有限公司,浙江湘香食品有限公司,1666,14,E,城区,963993,407261,4224,1
浙江皇冠控股集团有限公司,浙江皇冠控股集团有限公司,1667,18,E,廿三里,107054,20514,1916,10
浙江百思得彩印包装有限公司,浙江百思得彩印包装有限公司,1668,29,E,城区,963993,407261,4224,1
义乌市江东街道下傅村民委员会,义乌市江东街道下傅村民委员会,1669,96,P,城区,963993,407261,4224,1
义乌市广播电视台(江东站)收入过渡户,义乌市广播电视台,1670,63,P,城区,963993,407261,4224,1
义乌市大陈镇集体资产经营有限公司,义乌市大陈镇集体资产经营有限公司,1671,72,E,大陈,74382,19294,2593,9
浙江凯事达印务有限公司,浙江凯事达印务有限公司,1672,23,E,城区,963993,407261,4224,1
义乌市义亭镇惠香养殖场,义乌市义亭镇惠香养殖场,1673,4,E,义亭,88854,20426,2298,5
义乌市华秀枣类研究所,义乌市华秀枣类研究所,1674,1,E,城西,77863,15500,1990,6
浙江义乌市自来水有限公司,浙江义乌市自来水有限公司,1675,46,E,廿三里,107054,20514,1916,10
义乌市稠城街道寺后盛股份经济合作社,义乌市稠城街道寺后盛股份经济合作社,1676,72,P,城区,963993,407261,4224,1
义乌市佛堂镇金山村民委员会,义乌市佛堂镇金山村民委员会,1677,96,P,佛堂,183241,41916,2287,3
义乌市人民政府稠江街道办事处－江湾片联管,义乌市人民政府稠江街道办事处,1678,92,P,城区,963993,407261,4224,1
义乌市皇标文具有限公司,义乌市皇标文具有限公司,1679,22,E,廿三里,107054,20514,1916,10
义乌市义亭镇念亩山村民委员会,义乌市义亭镇念亩山村民委员会,1680,96,P,义亭,88854,20426,2298,5
义乌市鹏程电脑有限公司,义乌市鹏程电脑有限公司,1681,51,E,城区,963993,407261,4224,1
义乌市高科防水材料有限公司,义乌市高科防水材料有限公司,1682,41,E,后宅,111894,12523,1119,2
义乌市大德药房苏溪人民路连锁药店,大德药房连锁（义乌）有限公司,1683,52,E,苏溪,75395,16588,2200,8
义乌市雄鹰电镀厂,义乌市雄鹰电镀厂,1684,33,E,城区,963993,407261,4224,1
义乌经纬线业有限公司,义乌经纬线业有限公司,1685,17,E,义亭,88854,20426,2298,5
义乌市宝源工艺品有限公司,义乌市宝源工艺品有限公司,1686,41,E,上溪,85759,12835,1496,7
义乌市汇凯电子科技有限公司,义乌市汇凯电子科技有限公司,1687,32,E,上溪,85759,12835,1496,7
义乌市先通电子材料有限公司,义乌市先通电子材料有限公司,1688,30,E,义亭,88854,20426,2298,5
浙江金鳄服饰有限公司,浙江金鳄服饰有限公司,1689,18,E,大陈,74382,19294,2593,9
义乌市高帛服饰有限公司,义乌市高帛服饰有限公司,1690,51,E,城区,963993,407261,4224,1
义乌市超越针织有限公司,义乌市超越针织有限公司,1691,17,E,苏溪,75395,16588,2200,8
义乌市振莱织带有限公司,义乌市振莱织带有限公司,1692,17,E,义亭,88854,20426,2298,5
义乌市美彬皮带有限公司,义乌市美彬皮带有限公司,1693,19,E,苏溪,75395,16588,2200,8
义乌市安冬电器有限公司,义乌市安冬电器有限公司,1694,52,E,城区,963993,407261,4224,1
义乌市欢乐球厂(普通合伙),义乌市欢乐球厂(普通合伙),1695,24,E,城区,963993,407261,4224,1
义乌市全天候化妆品有限公司,义乌市全天候化妆品有限公司,1696,26,E,上溪,85759,12835,1496,7
浙江都市广告有限公司,浙江都市广告有限公司,1697,72,E,城区,963993,407261,4224,1
义乌市程远土石方工程有限公司,义乌市程远土石方工程有限公司,1698,48,E,城西,77863,15500,1990,6
义乌市虎跃包装材料有限公司,义乌市虎跃包装材料有限公司,1699,33,E,城区,963993,407261,4224,1
义乌市米亚工艺品有限公司,义乌市米亚工艺品有限公司,1700,41,E,苏溪,75395,16588,2200,8
义乌市曙辉箱包有限公司,义乌市曙辉箱包有限公司,1701,19,E,上溪,85759,12835,1496,7
义乌市信德进出口有限公司,义乌市信德进出口有限公司,1702,51,E,城区,963993,407261,4224,1
义乌市稠城街道民主股份经济合作社,义乌市稠城街道民主股份经济合作社,1703,72,P,城区,963993,407261,4224,1
义乌双环玩具有限公司,义乌双环玩具有限公司,1704,24,E,上溪,85759,12835,1496,7
义乌市拓展塑胶制品有限公司,义乌市拓展塑胶制品有限公司,1705,29,E,上溪,85759,12835,1496,7
义乌市通兴贸易有限公司,义乌市通兴贸易有限公司,1706,51,E,城西,77863,15500,1990,6
义乌市海之纳生物工程有限公司,义乌市海之纳生物工程有限公司,1707,74,E,城区,963993,407261,4224,1
义乌市赤岸镇前川村民委员会,义乌市赤岸镇前川村民委员会,1708,96,P,赤岸,37099,10261,2765,4
义乌市上溪镇荷市村民委员会,义乌市上溪镇荷市村民委员会,1709,96,P,上溪,85759,12835,1496,7
义乌市大陈镇商会,义乌市大陈镇商会,1710,95,P,后宅,111894,12523,1119,2
浙江明达工程造价咨询有限公司,浙江明达工程造价咨询有限公司,1711,72,E,城区,963993,407261,4224,1
义乌市义亭中心卫生院,义乌市义亭中心卫生院,1712,84,P,义亭,88854,20426,2298,5
义乌市都莱文具用品有限公司,义乌市都莱文具用品有限公司,1713,51,E,城西,77863,15500,1990,6
义乌市江东街道沙溪村民委员会,义乌市江东街道沙溪村民委员会,1714,96,P,城区,963993,407261,4224,1
义乌市大奥混凝土有限公司,义乌市大奥混凝土有限公司,1715,30,E,大陈,74382,19294,2593,9
义乌市大久混凝土有限公司,义乌市大久混凝土有限公司,1716,30,E,大陈,74382,19294,2593,9
义乌市朗枫制衣有限公司,义乌市朗枫制衣有限公司,1717,18,E,苏溪,75395,16588,2200,8
浙江朗枫制衣有限公司,浙江朗枫制衣有限公司,1718,18,E,苏溪,75395,16588,2200,8
义乌市双贝装饰材料商行,义乌市双贝装饰材料商行,1719,51,E,城区,963993,407261,4224,1
义乌市新艺装饰工程有限公司,义乌市新艺装饰工程有限公司,1720,50,E,城区,963993,407261,4224,1
浙江运东实业有限公司,浙江运东实业有限公司,1721,18,E,城区,963993,407261,4224,1
义乌市神州置业有限公司,义乌市神州置业有限公司,1722,70,E,城区,963993,407261,4224,1
义乌市一军彩印厂,义乌市一军彩印厂,1723,23,E,上溪,85759,12835,1496,7
义乌市赤岸镇三角毛店村民委员会,义乌市赤岸镇三角毛店村民委员会,1724,96,P,赤岸,37099,10261,2765,4
义乌市佳旺中猪场,义乌市佳旺中猪场,1725,3,E,义亭,88854,20426,2298,5
义乌市后宅街道何界村民委员会,义乌市后宅街道何界村民委员会,1726,96,P,后宅,111894,12523,1119,2
义乌市创福塑胶有限公司,义乌市创福塑胶有限公司,1727,29,E,苏溪,75395,16588,2200,8
义乌市佛堂镇画坞坑村民委员会,义乌市佛堂镇画坞坑村民委员会,1728,96,P,佛堂,183241,41916,2287,3
义乌市达龙饭店,义乌市达龙饭店,1729,62,E,城区,963993,407261,4224,1
义乌市江东街道毛店村民委员会,义乌市江东街道毛店村民委员会,1730,96,P,城区,963993,407261,4224,1
义乌市强龙粮食专业合作社,义乌市强龙粮食专业合作社,1731,1,E,城区,963993,407261,4224,1
义乌市天宇建设监理有限公司,义乌市天宇建设监理有限公司,1732,50,E,城区,963993,407261,4224,1
义乌市伟星农庄,义乌市伟星农庄,1733,1,E,城区,963993,407261,4224,1
义乌市雨林园林绿化有限公司,义乌市雨林园林绿化有限公司,1734,78,E,佛堂,183241,41916,2287,3
浙江大奥交通工程有限公司,浙江大奥交通工程有限公司,1735,48,E,城区,963993,407261,4224,1
义乌市廿三里东超文具厂,义乌市廿三里东超文具厂,1736,24,E,廿三里,107054,20514,1916,10
义乌市子叶美假发厂,义乌市子叶美假发厂,1737,24,E,佛堂,183241,41916,2287,3
义乌市当代广告有限公司,义乌市当代广告有限公司,1738,50,E,城区,963993,407261,4224,1
浙江美时利玩具有限公司,浙江美时利玩具有限公司,1739,24,E,上溪,85759,12835,1496,7
义乌市上溪镇上潘村村民委员会,义乌市上溪镇上潘村村民委员会,1740,96,P,上溪,85759,12835,1496,7
义乌市赤岸镇大桥村民委员会,义乌市赤岸镇大桥村民委员会,1741,96,P,赤岸,37099,10261,2765,4
义乌市博力服饰有限公司,义乌市博力服饰有限公司,1742,18,E,苏溪,75395,16588,2200,8
义乌市苏溪镇王界村民委员会,义乌市苏溪镇王界村民委员会,1743,96,P,苏溪,75395,16588,2200,8
义乌市鸿嘉服装辅料有限公司,义乌市鸿嘉服装辅料有限公司,1744,17,E,大陈,74382,19294,2593,9
义乌市丝之浪假发有限公司,义乌市丝之浪假发有限公司,1745,41,E,后宅,111894,12523,1119,2
义乌市廿三里一航拉链厂,义乌市廿三里一航拉链厂,1746,41,E,廿三里,107054,20514,1916,10
义乌市栖灵刀片厂,义乌市栖灵刀片厂,1747,33,E,上溪,85759,12835,1496,7
义乌市吴店新兴福利五金厂(普通合伙),义乌市吴店新兴福利五金厂(普通合伙),1748,33,E,上溪,85759,12835,1496,7
义乌市顺风加油站,义乌市顺风加油站,1749,80,E,佛堂,183241,41916,2287,3
义乌市广播电视台-赤岸站,义乌市广播电视台,1750,63,P,城区,963993,407261,4224,1
义乌市叶军彩印厂,义乌市叶军彩印厂,1751,23,E,佛堂,183241,41916,2287,3
义乌市金鼎工艺品有限公司,义乌市金鼎工艺品有限公司,1752,30,E,城区,963993,407261,4224,1
义乌市祥业墙体材料厂,义乌市祥业墙体材料厂,1753,30,E,赤岸,37099,10261,2765,4
义乌市赤岸镇尚阳村民委员会,义乌市赤岸镇尚阳村民委员会,1754,96,P,赤岸,37099,10261,2765,4
义乌市蒙特日用品有限公司,义乌市蒙特日用品有限公司,1755,51,E,赤岸,37099,10261,2765,4
义乌市惠翔地毯有限公司,义乌市惠翔地毯有限公司,1756,24,E,廿三里,107054,20514,1916,10
义乌市超前花边厂,义乌市超前花边厂,1757,24,E,城区,963993,407261,4224,1
义乌市廿三里街道深塘村民委员会,义乌市廿三里街道深塘村民委员会,1758,96,P,廿三里,107054,20514,1916,10
浙江近真律师事务所,浙江近真律师事务所,1759,72,E,城区,963993,407261,4224,1
义乌市永盛建筑机械设备租赁有限公司,义乌市永盛建筑机械设备租赁有限公司,1760,51,E,城区,963993,407261,4224,1
义乌市格灵纸制品厂,义乌市格灵纸制品厂,1761,22,E,佛堂,183241,41916,2287,3
义乌市格林进出口有限公司,义乌市格林进出口有限公司,1762,51,E,城区,963993,407261,4224,1
义乌市求索工艺品厂,义乌市求索工艺品厂,1763,24,E,城区,963993,407261,4224,1
义乌市香山农庄有限公司,义乌市香山农庄有限公司,1764,1,E,城西,77863,15500,1990,6
义乌市东河云强纸杯厂,义乌市东河云强纸杯厂,1765,22,E,城西,77863,15500,1990,6
义乌市蕾蕾纸箱厂,义乌市蕾蕾纸箱厂,1766,22,E,城区,963993,407261,4224,1
义乌市酷雅服饰有限公司,义乌市酷雅服饰有限公司,1767,51,E,城区,963993,407261,4224,1
义乌市齐协生猪专业合作社,义乌市齐协生猪专业合作社,1768,5,E,义亭,88854,20426,2298,5
义乌市廿三里供销合作社,义乌市廿三里供销合作社,1769,51,E,廿三里,107054,20514,1916,10
义乌市英平鞋行,义乌市英平鞋行,1770,52,E,城区,963993,407261,4224,1
义乌市叶氏假发商行,义乌市叶氏假发商行,1771,51,E,城区,963993,407261,4224,1
义乌市后宅怡然拉链厂,义乌市后宅怡然拉链厂,1772,33,E,后宅,111894,12523,1119,2
义乌市后宅镇云生拉链厂,义乌市后宅镇云生拉链厂,1773,33,E,后宅,111894,12523,1119,2
义乌市如依线业有限公司,义乌市如依线业有限公司,1774,17,E,佛堂,183241,41916,2287,3
义乌市沃野农机服务专业合作社,义乌市沃野农机服务专业合作社,1775,80,E,后宅,111894,12523,1119,2
义乌市顺晖针织厂,义乌市顺晖针织厂,1776,17,E,苏溪,75395,16588,2200,8
义乌市后宅中心卫生院,义乌市后宅中心卫生院,1777,84,P,后宅,111894,12523,1119,2
义乌市盛丰箱包厂,义乌市盛丰箱包厂,1778,19,E,佛堂,183241,41916,2287,3
义乌市凯隆纸箱厂,义乌市凯隆纸箱厂,1779,22,E,上溪,85759,12835,1496,7
义乌市晨昊织造有限公司,义乌市晨昊织造有限公司,1780,17,E,义亭,88854,20426,2298,5
义乌市名川生态农业开发有限公司,义乌市名川生态农业开发有限公司,1781,1,E,赤岸,37099,10261,2765,4
义乌市下塘田藕专业合作社,义乌市下塘田藕专业合作社,1782,1,E,义亭,88854,20426,2298,5
义乌市金益棉棒厂,义乌市金益棉棒厂,1783,41,E,城区,963993,407261,4224,1
义乌市保险行业协会保证金专户,义乌市保险行业协会保证金专户,1784,95,P,城区,963993,407261,4224,1
义乌市保险行业协会,义乌市保险行业协会,1785,95,P,城区,963993,407261,4224,1
义乌市唐人彩印有限公司,义乌市唐人彩印有限公司,1786,23,E,苏溪,75395,16588,2200,8
义乌市恒星针织原料贸易有限公司,义乌市恒星针织原料贸易有限公司,1787,51,E,城西,77863,15500,1990,6
义乌市求精铜材有限公司,义乌市求精铜材有限公司,1788,32,E,上溪,85759,12835,1496,7
义乌市赤岸镇雅端村民委员会,义乌市赤岸镇雅端村民委员会,1789,96,P,赤岸,37099,10261,2765,4
浙江艺德广告传播有限公司,浙江艺德广告传播有限公司,1790,72,E,城区,963993,407261,4224,1
义乌市中源铝塑门窗厂,义乌市中源铝塑门窗厂,1791,33,E,城区,963993,407261,4224,1
义乌信息光电高新技术产业园区管理委员会,义乌信息光电高新技术产业园区管理委员会,1792,92,P,苏溪,75395,16588,2200,8
义乌市梅多克进出口有限公司,义乌市梅多克进出口有限公司,1793,51,E,城区,963993,407261,4224,1
义乌市上溪镇关胡村村民委员会,义乌市上溪镇关胡村村民委员会,1794,96,P,上溪,85759,12835,1496,7
义乌市飞博无纺布厂,义乌市飞博无纺布厂,1795,17,E,上溪,85759,12835,1496,7
义乌市佛堂镇方前村民委员会,义乌市佛堂镇方前村民委员会,1796,96,P,佛堂,183241,41916,2287,3
义乌市稠城艺范扇厂,义乌市稠城艺范扇厂,1797,41,E,后宅,111894,12523,1119,2
义乌市纸老虎日用品有限公司,义乌市纸老虎日用品有限公司,1798,51,E,佛堂,183241,41916,2287,3
浙江雄风服饰有限公司,浙江雄风服饰有限公司,1799,18,E,大陈,74382,19294,2593,9
义乌市万隆制衣有限公司,义乌市万隆制衣有限公司,1800,18,E,大陈,74382,19294,2593,9
义乌市万雄服饰有限公司,义乌市万雄服饰有限公司,1801,18,E,大陈,74382,19294,2593,9
义乌市正大广告有限公司,义乌市正大广告有限公司,1802,72,E,城区,963993,407261,4224,1
义乌市国发纸业有限公司,义乌市国发纸业有限公司,1803,51,E,城西,77863,15500,1990,6
义乌市江东街道集体资产经营有限公司,义乌市江东街道集体资产经营有限公司,1804,72,E,城区,963993,407261,4224,1
义乌市雅慕纺织品有限公司,义乌市雅慕纺织品有限公司,1805,51,E,大陈,74382,19294,2593,9
浙江齐飞家电销售有限公司,浙江齐飞家电销售有限公司,1806,51,E,城区,963993,407261,4224,1
义乌市稠城金达印刷厂,义乌市稠城金达印刷厂,1807,23,E,城区,963993,407261,4224,1
义乌诚贵机电设备有限公司,义乌诚贵机电设备有限公司,1808,51,E,城区,963993,407261,4224,1
义乌市宇博日用品有限公司,义乌市宇博日用品有限公司,1809,51,E,城区,963993,407261,4224,1
义乌市江东街道东上村民委员会,义乌市江东街道东上村民委员会,1810,96,P,城区,963993,407261,4224,1
义乌市良涛饰品配件有限公司,义乌市良涛饰品配件有限公司,1811,24,E,城西,77863,15500,1990,6
义乌市金珂工艺品厂,义乌市金珂工艺品厂,1812,24,E,城区,963993,407261,4224,1
义乌市廿三里街道郑山头村民委员会,义乌市廿三里街道郑山头村民委员会,1813,96,P,廿三里,107054,20514,1916,10
义乌市佛堂镇旺溪手套厂,义乌市佛堂镇旺溪手套厂,1814,17,E,赤岸,37099,10261,2765,4
义乌市马各饰品商行,义乌市马各饰品商行,1815,51,E,城区,963993,407261,4224,1
义乌市胡友饰品配件商行,义乌市胡友饰品配件商行,1816,52,E,城区,963993,407261,4224,1
义乌市曙光手套有限公司,义乌市曙光手套有限公司,1817,17,E,苏溪,75395,16588,2200,8
义乌市稠城街道保联股份经济合作社,义乌市稠城街道保联股份经济合作社,1818,72,P,城区,963993,407261,4224,1
义乌市稠洲公园,义乌市稠洲公园,1819,78,P,城区,963993,407261,4224,1
义乌市义亭镇王山顶村民委员会,义乌市义亭镇王山顶村民委员会,1820,96,P,义亭,88854,20426,2298,5
义乌市危险化学品行业协会,义乌市危险化学品行业协会,1821,95,P,城区,963993,407261,4224,1
义乌市长弓无纺布有限公司,义乌市长弓无纺布有限公司,1822,17,E,城区,963993,407261,4224,1
义乌市卓越彩印厂,义乌市卓越彩印厂,1823,23,E,义亭,88854,20426,2298,5
义乌市大陈红卫汽车修理厂,义乌市大陈红卫汽车修理厂,1824,81,E,大陈,74382,19294,2593,9
义乌市义亭镇白塘村民委员会,义乌市义亭镇白塘村民委员会,1825,96,P,义亭,88854,20426,2298,5
义乌市义亭镇初级中学工会委员会,义乌市义亭镇初级中学工会委员会,1826,95,P,义亭,88854,20426,2298,5
义乌市义亭镇义亭小学工会委员会,义乌市义亭镇义亭小学工会委员会,1827,95,P,义亭,88854,20426,2298,5
义乌市佛堂镇宝山头村民委员会,义乌市佛堂镇宝山头村民委员会,1828,96,P,佛堂,183241,41916,2287,3
浙江神茗山茶业科技有限公司,浙江神茗山茶业科技有限公司,1829,75,E,城区,963993,407261,4224,1
义乌市上溪镇楼角村村民委员会,义乌市上溪镇楼角村村民委员会,1830,96,P,上溪,85759,12835,1496,7
义乌市华瑞棉签厂,义乌市华瑞棉签厂,1831,41,E,廿三里,107054,20514,1916,10
义乌市宇杭塑料有限公司,义乌市宇杭塑料有限公司,1832,51,E,城区,963993,407261,4224,1
义乌市洁利棉签厂,义乌市洁利棉签厂,1833,41,E,苏溪,75395,16588,2200,8
义乌市华珍牧场,义乌市华珍牧场,1834,3,E,城西,77863,15500,1990,6
义乌市北苑街道黄杨梅居民委员会,义乌市北苑街道黄杨梅居民委员会,1835,96,P,城区,963993,407261,4224,1
义乌市一线天线业有限公司,义乌市一线天线业有限公司,1836,17,E,义亭,88854,20426,2298,5
义乌市鑫伟拉链有限公司,义乌市鑫伟拉链有限公司,1837,41,E,义亭,88854,20426,2298,5
义乌市三斌餐厅,义乌市三斌餐厅,1838,62,E,城区,963993,407261,4224,1
义乌市金盾服饰有限公司,义乌市金盾服饰有限公司,1839,18,E,大陈,74382,19294,2593,9
义乌市稠城街道六石塘村民委员会,义乌市稠城街道六石塘村民委员会,1840,96,P,城区,963993,407261,4224,1
义乌市上溪镇贾伯塘村民委员会,义乌市上溪镇贾伯塘村民委员会,1841,96,P,上溪,85759,12835,1496,7
义乌市上溪镇下楼宅村民委员会,义乌市上溪镇下楼宅村民委员会,1842,96,P,上溪,85759,12835,1496,7
义乌市康洁日用品厂,义乌市康洁日用品厂,1843,41,E,赤岸,37099,10261,2765,4
义乌市宇通电缆有限公司,义乌市宇通电缆有限公司,1844,51,E,城区,963993,407261,4224,1
义乌市国民制线厂,义乌市国民制线厂,1845,17,E,大陈,74382,19294,2593,9
义乌市后宅供销合作社,义乌市后宅供销合作社,1846,51,E,后宅,111894,12523,1119,2
义乌市老烟斗服饰有限公司,义乌市老烟斗服饰有限公司,1847,18,E,大陈,74382,19294,2593,9
义乌市苏溪大陈安居工程建设管理委员会,义乌市苏溪大陈安居工程建设管理委员会,1848,92,P,大陈,74382,19294,2593,9
义乌市蒙莎袜业有限公司,义乌市蒙莎袜业有限公司,1849,17,E,城区,963993,407261,4224,1
义乌市腾达针织制衣有限公司,义乌市腾达针织制衣有限公司,1850,17,E,城区,963993,407261,4224,1
义乌市吉祥庆典礼仪服务部,义乌市吉祥庆典礼仪服务部,1851,80,E,城区,963993,407261,4224,1
浙江一帆日用品有限公司,浙江一帆日用品有限公司,1852,51,E,赤岸,37099,10261,2765,4
义乌市大陈镇立山黄村民委员会,义乌市大陈镇立山黄村民委员会,1853,96,P,大陈,74382,19294,2593,9
义乌市丰达投资管理有限公司,义乌市丰达投资管理有限公司,1854,72,E,城区,963993,407261,4224,1
浙江裕祥电热电器有限公司,浙江裕祥电热电器有限公司,1855,38,E,苏溪,75395,16588,2200,8
义乌市江佳服装厂,义乌市江佳服装厂,1856,18,E,苏溪,75395,16588,2200,8
义乌市大陈镇岩界村民委员会,义乌市大陈镇岩界村民委员会,1857,96,P,大陈,74382,19294,2593,9
义乌市伟航袜业有限公司,义乌市伟航袜业有限公司,1858,17,E,苏溪,75395,16588,2200,8
义乌市三道杠制衣有限公司,义乌市三道杠制衣有限公司,1859,18,E,大陈,74382,19294,2593,9
义乌市灵星烫衣板厂,义乌市灵星烫衣板厂,1860,41,E,赤岸,37099,10261,2765,4
义乌市华茂染整有限公司,义乌市华茂染整有限公司,1861,17,E,佛堂,183241,41916,2287,3
义乌市思波琳箱包有限公司,义乌市思波琳箱包有限公司,1862,19,E,廿三里,107054,20514,1916,10
义乌市蓝月亮彩印厂,义乌市蓝月亮彩印厂,1863,23,E,城区,963993,407261,4224,1
义乌市稠城街道畈田王村民委员会,义乌市稠城街道畈田王村民委员会,1864,96,P,城区,963993,407261,4224,1
浙江港美服饰有限公司,浙江港美服饰有限公司,1865,18,E,佛堂,183241,41916,2287,3
义乌市杨梅岗农垦场,义乌市杨梅岗农垦场,1866,15,E,苏溪,75395,16588,2200,8
义乌市清源环保工程设计有限公司,义乌市清源环保工程设计有限公司,1867,74,E,城区,963993,407261,4224,1
义乌市挺棒皮具有限公司,义乌市挺棒皮具有限公司,1868,19,E,苏溪,75395,16588,2200,8
义乌市小天使玩具有限公司,义乌市小天使玩具有限公司,1869,24,E,城区,963993,407261,4224,1
义乌市广亿进出口有限公司,义乌市广亿进出口有限公司,1870,51,E,城区,963993,407261,4224,1
义乌市不一样箱包有限公司,义乌市不一样箱包有限公司,1871,19,E,后宅,111894,12523,1119,2
义乌市赤岸镇晓丰村民委员会,义乌市赤岸镇晓丰村民委员会,1872,96,P,赤岸,37099,10261,2765,4
义乌市江东街道桥东股份经济合作社,义乌市江东街道桥东股份经济合作社,1873,72,P,城区,963993,407261,4224,1
义乌市后宅街道深塘下村民委员会,义乌市后宅街道深塘下村民委员会,1874,96,P,后宅,111894,12523,1119,2
义乌市佛堂镇葛仙村民委员会,义乌市佛堂镇葛仙村民委员会,1875,96,P,佛堂,183241,41916,2287,3
义乌市星星食品有限公司,义乌市星星食品有限公司,1876,14,E,城西,77863,15500,1990,6
义乌市东河蒋母塘砖瓦厂,义乌市东河蒋母塘砖瓦厂,1877,30,E,城西,77863,15500,1990,6
义乌市北苑街道黄杨梅股份经济合作社,义乌市北苑街道黄杨梅股份经济合作社,1878,72,P,城区,963993,407261,4224,1
义乌市北苑街道万村村民委员会,义乌市北苑街道万村村民委员会,1879,96,P,城区,963993,407261,4224,1
义乌市稠城街道齐街村民委员会,义乌市稠城街道齐街村民委员会,1880,96,P,城区,963993,407261,4224,1
义乌市福升自动门厂,义乌市福升自动门厂,1881,33,E,城西,77863,15500,1990,6
广西盛和物业服务有限公司义乌分公司,广西盛和物业服务有限公司义乌分公司,1882,70,E,城区,963993,407261,4224,1
义乌市金禾园艺有限公司,义乌市金禾园艺有限公司,1883,1,E,赤岸,37099,10261,2765,4
浙江金绣房地产开发有限公司,浙江金绣房地产开发有限公司,1884,70,E,城区,963993,407261,4224,1
